grades,students,yahal,grad_year,subject,city,school_name,school_id,supervision,sector,district
88.26,23,5,2018,אנגלית              ,ראשון לציון         ,ישיבת בני עקיבא     ,444646,דתי        ,יהודי,מרכז          
69.32,25,2,2018,הבעה עברית          ,ראשון לציון         ,ישיבת בני עקיבא     ,444646,דתי        ,יהודי,מרכז          
76.04,25,2,2018,הסטוריה             ,ראשון לציון         ,ישיבת בני עקיבא     ,444646,דתי        ,יהודי,מרכז          
83.32,25,2,2018,מחשבת ישראל וספרות  ,ראשון לציון         ,ישיבת בני עקיבא     ,444646,דתי        ,יהודי,מרכז          
78.38,24,5,2018,תושבע'פ ותלמוד      ,ראשון לציון         ,ישיבת בני עקיבא     ,444646,דתי        ,יהודי,מרכז          
82.64,25,3,2018,תנ'ך                ,ראשון לציון         ,ישיבת בני עקיבא     ,444646,דתי        ,יהודי,מרכז          
67.47,58,2,2018,אזרחות              ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
82,21,5,2018,אמנות )הקולנוע(     ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
70.13,15,3,2018,אנגלית              ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
75.67,24,4,2018,אנגלית              ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
87.26,23,5,2018,אנגלית              ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
60.95,58,2,2018,הבעה עברית          ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
69.55,60,2,2018,הסטוריה             ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
73.83,18,5,2018,מנהל וכלכלה         ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
75.63,41,3,2018,מתמטיקה             ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
74.24,17,5,2018,ניהול ותפעול        ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
77.58,19,3,2018,ניהול משאבי אנוש    ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
68.02,59,2,2018,ספרות               ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
86.5,16,5,2018,שווק וקדום מכירות   ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
70.19,57,2,2018,תנ'ך                ,ראשון לציון         ,אנקורי              ,444687,כללי       ,יהודי,מרכז          
60.25,16,2,2018,אזרחות              ,ראשון לציון         ,תיכון טכנולוגי נעמת ,470542,כללי       ,יהודי,מרכז          
75.82,28,3,2018,אנגלית              ,ראשון לציון         ,תיכון טכנולוגי נעמת ,470542,כללי       ,יהודי,מרכז          
59.16,19,2,2018,הבעה עברית          ,ראשון לציון         ,תיכון טכנולוגי נעמת ,470542,כללי       ,יהודי,מרכז          
59.39,18,2,2018,הסטוריה             ,ראשון לציון         ,תיכון טכנולוגי נעמת ,470542,כללי       ,יהודי,מרכז          
77.33,12,5,2018,מכניקה הנדסית       ,ראשון לציון         ,תיכון טכנולוגי נעמת ,470542,כללי       ,יהודי,מרכז          
77.08,12,5,2018,"מערכות תיב""מ        ",ראשון לציון         ,תיכון טכנולוגי נעמת ,470542,כללי       ,יהודי,מרכז          
74.79,14,5,2018,מערכות תקשוב        ,ראשון לציון         ,תיכון טכנולוגי נעמת ,470542,כללי       ,יהודי,מרכז          
61.63,24,3,2018,מתמטיקה             ,ראשון לציון         ,תיכון טכנולוגי נעמת ,470542,כללי       ,יהודי,מרכז          
62.88,17,2,2018,ספרות               ,ראשון לציון         ,תיכון טכנולוגי נעמת ,470542,כללי       ,יהודי,מרכז          
92.75,12,5,2018,עיצוב וטיפוח החן    ,ראשון לציון         ,תיכון טכנולוגי נעמת ,470542,כללי       ,יהודי,מרכז          
60.5,18,2,2018,תנ'ך                ,ראשון לציון         ,תיכון טכנולוגי נעמת ,470542,כללי       ,יהודי,מרכז          
78.58,12,5,2018,תשתיות מחשוב ותקשוב ,ראשון לציון         ,תיכון טכנולוגי נעמת ,470542,כללי       ,יהודי,מרכז          
86.92,25,3,2018,אדריכלות ועצוב פנים ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
81.41,220,2,2018,אזרחות              ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
63,18,5,2018,אלקטרוניקה ומחשבים  ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
86.13,24,5,2018,אמנות )הקולנוע(     ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
83.5,14,3,2018,אנגלית              ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
77.52,46,4,2018,אנגלית              ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
86.43,163,5,2018,אנגלית              ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
78.96,26,5,2018,ביולוגיה            ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
78.89,57,5,2018,גאוגרפיה            ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
73.14,222,2,2018,הבעה עברית          ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
81.41,222,2,2018,הסטוריה             ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
82.44,25,5,2018,טכנולוגית בנייה     ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
91.91,45,5,2018,כימיה               ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
85.07,45,5,2018,מדעי החברה          ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
90.21,14,5,2018,מדעי המחשב          ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
79.68,19,3,2018,מנהל תיירותי        ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
81.89,18,5,2018,מערכות אלקטרוניות   ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
82.75,109,3,2018,מתמטיקה             ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
74.15,52,4,2018,מתמטיקה             ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
83.27,59,5,2018,מתמטיקה             ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
79.18,221,2,2018,ספרות               ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
77.91,11,5,2018,ערבית לבי'ס יהודי   ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
87.3,44,5,2018,פיסיקה              ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
81.55,20,5,2018,תיירות              ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
77.61,220,2,2018,תנ'ך                ,ראשון לציון         ,מקיף ג' עמית        ,771071,כללי       ,יהודי,מרכז          
75.29,14,3,2018,אומניות הבשול המלונא,ראשון לציון         ,אורט למינהל טכני    ,900126,כללי       ,יהודי,מרכז          
84.67,15,5,2018,אומניות הבשול המלונא,ראשון לציון         ,אורט למינהל טכני    ,900126,כללי       ,יהודי,מרכז          
81.02,57,2,2018,אזרחות              ,רבבה                ,אולפנת צביה רבבה    ,441980,דתי        ,יהודי,מרכז          
82.77,26,4,2018,אנגלית              ,רבבה                ,אולפנת צביה רבבה    ,441980,דתי        ,יהודי,מרכז          
86.73,22,5,2018,אנגלית              ,רבבה                ,אולפנת צביה רבבה    ,441980,דתי        ,יהודי,מרכז          
71.04,57,2,2018,הבעה עברית          ,רבבה                ,אולפנת צביה רבבה    ,441980,דתי        ,יהודי,מרכז          
85.68,56,2,2018,הסטוריה             ,רבבה                ,אולפנת צביה רבבה    ,441980,דתי        ,יהודי,מרכז          
86.37,57,2,2018,מחשבת ישראל וספרות  ,רבבה                ,אולפנת צביה רבבה    ,441980,דתי        ,יהודי,מרכז          
89.47,32,3,2018,מתמטיקה             ,רבבה                ,אולפנת צביה רבבה    ,441980,דתי        ,יהודי,מרכז          
84.68,19,4,2018,מתמטיקה             ,רבבה                ,אולפנת צביה רבבה    ,441980,דתי        ,יהודי,מרכז          
90.8,25,3,2018,עצוב                ,רבבה                ,אולפנת צביה רבבה    ,441980,דתי        ,יהודי,מרכז          
87.19,54,5,2018,תושבע'פ ותלמוד      ,רבבה                ,אולפנת צביה רבבה    ,441980,דתי        ,יהודי,מרכז          
83.83,18,3,2018,תנ'ך                ,רבבה                ,אולפנת צביה רבבה    ,441980,דתי        ,יהודי,מרכז          
87.69,39,5,2018,תנ'ך                ,רבבה                ,אולפנת צביה רבבה    ,441980,דתי        ,יהודי,מרכז          
75.89,286,2,2018,אזרחות              ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
83.8,15,5,2018,אמנות שימושית       ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
75.88,17,3,2018,אנגלית              ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
78.98,59,4,2018,אנגלית              ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
91.04,212,5,2018,אנגלית              ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
88.52,40,5,2018,ביולוגיה            ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
78.18,28,5,2018,גאוגרפיה            ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
76.35,287,2,2018,הבעה עברית          ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
81.01,287,2,2018,הסטוריה             ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
83.41,41,5,2018,חנוך גופני          ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
88.12,51,5,2018,כימיה               ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
84.79,47,5,2018,מדעי החברה          ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
88.7,56,5,2018,מדעי המחשב          ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
88.64,11,5,2018,מוסיקה              ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
83.01,111,3,2018,מתמטיקה             ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
81.66,64,4,2018,מתמטיקה             ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
86.16,107,5,2018,מתמטיקה             ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
80.53,276,2,2018,ספרות               ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
92.38,21,5,2018,ערבית לבי'ס יהודי   ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
83.68,72,5,2018,פיסיקה              ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
92.88,24,5,2018,תאטרון              ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
96.53,30,5,2018,תכנון ותכנות מערכות ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
84.81,269,2,2018,תנ'ך                ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
85.25,20,5,2018,תנ'ך                ,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
84,18,5,2018,תקשורת )בנתיב העיוני,רחובות              ,תיכון דה שליט       ,440016,כללי       ,יהודי,מרכז          
79.59,56,2,2018,אזרחות              ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
82.28,29,4,2018,אנגלית              ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
87.58,26,5,2018,אנגלית              ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
88.8,15,5,2018,ביולוגיה            ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
77.98,56,2,2018,הבעה עברית          ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
84.05,56,2,2018,הסטוריה             ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
89.12,26,3,2018,הפקות בתקשורת       ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
86.45,44,2,2018,מחשבת ישראל וספרות  ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
76.29,34,3,2018,מתמטיקה             ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
85.14,14,4,2018,מתמטיקה             ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
92.25,12,5,2018,ספרות               ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
74.39,23,3,2018,תושבע'פ ותלמוד      ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
88.3,33,5,2018,תושבע'פ ותלמוד      ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
84.55,56,3,2018,תנ'ך                ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
83.18,28,5,2018,תקשורת וחברה        ,רחובות              ,"חמ""ד אמית הלל       ",440040,דתי        ,יהודי,מרכז          
72.26,43,2,2018,אזרחות              ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
79.05,21,4,2018,אנגלית              ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
88.14,22,5,2018,אנגלית              ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
78.27,44,2,2018,הבעה עברית          ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
77.5,44,2,2018,הסטוריה             ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
84.14,21,2,2018,מחשבת ישראל וספרות  ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
81.73,22,5,2018,"מחשבת ישראל לבי""ס דת",רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
81.14,21,3,2018,מתמטיקה             ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
79.36,11,4,2018,מתמטיקה             ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
78,11,5,2018,מתמטיקה             ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
72.6,20,5,2018,פיסיקה              ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
77.33,42,5,2018,תושבע'פ ותלמוד      ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
77.69,13,3,2018,תנ'ך                ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
82.4,30,5,2018,תנ'ך                ,רחובות              ,"ישיבת בנ""ע רחובות   ",440362,דתי        ,יהודי,מרכז          
78.79,86,2,2018,אזרחות              ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
83.09,33,4,2018,אנגלית              ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
93.37,57,5,2018,אנגלית              ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
93.87,15,5,2018,ביולוגיה            ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
82.62,91,2,2018,הבעה עברית          ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
85.34,91,2,2018,הסטוריה             ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
95.09,11,3,2018,הפקות בתקשורת       ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
88.98,65,2,2018,מחשבת ישראל וספרות  ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
90.33,21,5,2018,"מחשבת ישראל לבי""ס דת",רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
90.69,35,3,2018,מתמטיקה             ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
85.68,28,4,2018,מתמטיקה             ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
86.54,26,5,2018,מתמטיקה             ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
86.56,16,5,2018,עצוב                ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
86.77,13,5,2018,פיסיקה              ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
79.29,38,3,2018,תושבע'פ ותלמוד      ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
89,49,5,2018,תושבע'פ ותלמוד      ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
86.75,81,5,2018,תנ'ך                ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
79.93,15,5,2018,תקשורת וחברה        ,רחובות              ,אולפנת צביה רחובות  ,441014,דתי        ,יהודי,מרכז          
75.42,185,2,2018,אזרחות              ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
80.09,54,4,2018,אנגלית              ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
89.49,129,5,2018,אנגלית              ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
84.5,56,5,2018,ביולוגיה            ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
71.62,21,5,2018,גאוגרפיה            ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
74.72,186,2,2018,הבעה עברית          ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
79.53,187,2,2018,הסטוריה             ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
84.17,12,5,2018,חנוך גופני          ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
85.18,17,5,2018,כימיה               ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
80.69,35,5,2018,מדעי החברה          ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
81.11,19,5,2018,מדעי המחשב          ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
83.99,79,3,2018,מתמטיקה             ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
78.12,52,4,2018,מתמטיקה             ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
81.78,54,5,2018,מתמטיקה             ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
83.32,19,5,2018,ניהול הייצור        ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
87,18,5,2018,ניהול ותפעול        ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
79.84,170,2,2018,ספרות               ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
85.82,17,5,2018,ספרות               ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
86.5,20,5,2018,ערבית לבי'ס יהודי   ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
84,20,5,2018,פיסיקה              ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
92.67,33,5,2018,תאטרון              ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
88.56,16,5,2018,תכנון ותכנות מערכות ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
81.66,187,2,2018,תנ'ך                ,רחובות              ,קריית החינוך למדעים ,442293,כללי       ,יהודי,מרכז          
82.12,59,2,2018,אזרחות              ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
86.77,13,4,2018,אנגלית              ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
91.17,46,5,2018,אנגלית              ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
80.58,59,2,2018,הבעה עברית          ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
86.41,58,2,2018,הסטוריה             ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
91.63,16,5,2018,מדעי המחשב          ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
83.32,59,2,2018,מחשבת ישראל וספרות  ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
88.55,11,3,2018,מתמטיקה             ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
82.75,16,4,2018,מתמטיקה             ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
87.82,33,5,2018,מתמטיקה             ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
90,23,5,2018,פיסיקה              ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
82.37,54,5,2018,תושבע'פ ותלמוד      ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
95.62,13,5,2018,תכנון ותכנות מערכות ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
83.6,47,3,2018,תנ'ך                ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
80.17,12,5,2018,תקשורת וחברה        ,רחובות              ,"ישיבת אמי""ת עמיחי   ",442368,דתי        ,יהודי,מרכז          
65.18,65,2,2018,אזרחות              ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
71.86,21,5,2018,אלקטרוניקה ומחשבים  ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
73.5,18,3,2018,אנגלית              ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
73.08,26,4,2018,אנגלית              ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
80.09,22,5,2018,אנגלית              ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
64.03,68,2,2018,הבעה עברית          ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
69.19,70,2,2018,הסטוריה             ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
72.94,66,2,2018,מחשבת ישראל וספרות  ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
76.25,20,5,2018,מערכות אלקטרוניות   ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
69.85,27,5,2018,מערכות תקשוב        ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
70.63,49,3,2018,מתמטיקה             ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
70.88,64,5,2018,תושבע'פ ותלמוד      ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
77.07,67,3,2018,תנ'ך                ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
72.21,14,3,2018,תשתיות מחשוב ותקשוב ,רחובות              ,"אמי""ת המר רחובות    ",444364,דתי        ,יהודי,מרכז          
58.97,40,2,2018,אזרחות              ,רחובות              ,טכנולוגי עירוני ויצו,470021,כללי       ,יהודי,מרכז          
73.92,13,5,2018,אמנות שימושית       ,רחובות              ,טכנולוגי עירוני ויצו,470021,כללי       ,יהודי,מרכז          
77.52,21,3,2018,אנגלית              ,רחובות              ,טכנולוגי עירוני ויצו,470021,כללי       ,יהודי,מרכז          
78.08,13,5,2018,אנגלית              ,רחובות              ,טכנולוגי עירוני ויצו,470021,כללי       ,יהודי,מרכז          
61.67,39,2,2018,הבעה עברית          ,רחובות              ,טכנולוגי עירוני ויצו,470021,כללי       ,יהודי,מרכז          
65.95,41,2,2018,הסטוריה             ,רחובות              ,טכנולוגי עירוני ויצו,470021,כללי       ,יהודי,מרכז          
68.2,40,3,2018,מתמטיקה             ,רחובות              ,טכנולוגי עירוני ויצו,470021,כללי       ,יהודי,מרכז          
69.32,44,2,2018,ספרות               ,רחובות              ,טכנולוגי עירוני ויצו,470021,כללי       ,יהודי,מרכז          
67.5,40,2,2018,תנ'ך                ,רחובות              ,טכנולוגי עירוני ויצו,470021,כללי       ,יהודי,מרכז          
82.56,16,3,2018,אדריכלות ועצוב פנים ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
80.92,12,5,2018,אדריכלות ועצוב פנים ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
71.64,125,2,2018,אזרחות              ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
78.88,25,5,2018,אלקטרוניקה ומחשבים  ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
80.03,31,3,2018,אנגלית              ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
78.46,50,4,2018,אנגלית              ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
87.41,44,5,2018,אנגלית              ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
71.35,125,2,2018,הבעה עברית          ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
78.59,125,2,2018,הסטוריה             ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
82.18,28,5,2018,טכנולוגית בנייה     ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
81.18,17,5,2018,מדעי המחשב          ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
86.24,17,5,2018,מכניקה הנדסית       ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
82,24,5,2018,מערכות אלקטרוניות   ,רחובות              ,"אורט ע""ש מקס שיין   ",470054,כללי       ,יהודי,מרכז          
